epsilon_in(e),epsilon_out(E),nanoparticle_charge(V),counterion_valency(v),total_gridpoints(g),cpmd_fake_mass(M),fake_temperature(k),R,R_v,FD,Good(1)/Bad(0),Time
2,150,-60,1,1692,30,0.05,1537.16,516.803,-45.2425,0,275m51.858s
160,78.5,-20,3,132,3,0.05,2.69183,7.62363,-45.251,0,11m19.301s
2,150,-20,3,1692,36,0.0025,0.777615,2.18719,-45.3182,0,259m34.532s
160,150,-20,2,132,36,0.1,0.69797,0.627394,-45.5213,0,9m19.720s
160,150,-20,1,1692,100,0.005,0.141319,0.931984,-45.6591,0,257m56.814s
2,150,-20,1,1692,100,0.005,0.275754,0.495294,-45.8497,0,258m25.939s
160,150,-60,3,132,6,0.1,18.7327,22.1326,-45.9894,0,39m5.694s
2,150,-20,3,752,50,0.015,0.55795,0.529476,-46.0465,0,55m54.797s
2,150,-20,2,132,36,0.1,0.129758,0.445471,-46.3817,0,10m8.302s
2,150,-20,3,132,50,0.1,0.198422,0.485337,-46.462,0,13m4.063s
2,150,-20,3,132,6,0.1,0.50031,0.470579,-46.6661,0,13m7.562s
2,30,-20,1,752,1,0.1,23.0137,20.1089,-46.6892,0,88m31.227s
2,150,-20,1,132,36,0.1,0.0655568,0.286315,-46.8598,0,10m26.828s
160,150,-20,3,752,100,0.015,0.563686,0.476619,-47.104,0,52m47.587s
160,78.5,-20,2,1692,50,0.005,1.73495,2.10025,-47.2048,0,260m59.318s
160,150,-20,3,132,100,0.1,0.149899,0.260163,-47.2533,0,9m44.892s
2,78.5,-20,1,1692,50,0.015,0.153595,0.661528,-47.2933,0,257m55.360s
160,150,-20,2,132,30,0.1,0.211385,0.388836,-47.5144,0,9m21.427s
2,30,-20,1,1692,6,0.05,15.1137,43.6369,-47.6359,0,292m38.559s
2,78.5,-20,3,752,30,0.05,0.869087,2.08042,-47.6652,0,54m16.918s
2,78.5,-20,2,1692,30,0.015,0.249472,0.464197,-48.1692,0,255m11.713s
2,150,-20,2,752,30,0.015,0.144112,0.363865,-48.2805,0,54m8.271s
2,78.5,-20,3,752,50,0.05,1.0919,3.83446,-48.2918,0,54m28.651s
160,150,-20,3,1692,100,0.005,0.817959,1.92756,-48.3821,0,250m42.405s
2,150,-20,3,132,100,0.1,0.0624555,0.252302,-48.4188,0,13m3.594s
160,150,-20,3,132,50,0.1,0.613865,0.500749,-48.4728,0,8m51.675s
2,150,-20,1,132,3,0.05,0.140124,0.459371,-48.7591,0,15m3.102s
160,78.5,-20,1,1692,50,0.005,1.07132,2.12204,-48.8202,0,259m30.314s
2,150,-20,3,132,18,0.1,0.521589,0.508344,-49.4538,0,13m55.101s
2,150,-20,2,132,50,0.1,0.0871024,0.307852,-49.5875,0,9m52.349s
2,150,-60,2,1692,100,0.1,700.218,1693.28,-49.7362,0,262m26.962s
160,30,-20,2,1692,36,0.1,907.053,1361.64,-49.8765,0,252m40.024s
2,78.5,-20,3,752,18,0.05,1.03301,3.07434,-49.9289,0,54m1.087s
2,78.5,-20,1,1692,100,0.015,0.0446054,0.439386,-49.9693,0,257m9.505s
160,150,-20,3,132,18,0.1,0.395066,0.426472,-50.1805,0,9m8.519s
2,150,-60,3,1692,36,0.025,8295.14,2882.96,-50.2951,0,256m20.099s
2,78.5,-20,3,752,36,0.05,0.932536,2.33668,-50.4648,0,54m27.767s
2,150,-20,2,132,18,0.1,0.529082,0.664445,-50.5847,0,9m48.414s
2,150,-20,2,132,100,0.1,0.0442565,0.220206,-50.6973,0,9m37.137s
2,150,-20,1,752,100,0.015,0.0141619,0.122917,-50.7547,0,56m19.284s
2,150,-20,2,752,50,0.015,0.29989,0.455367,-50.8561,0,54m9.920s
160,78.5,-20,3,752,36,0.05,5.09701,1.40383,-51.4038,0,57m40.558s
2,150,-20,3,752,30,0.015,0.386895,0.572278,-51.499,0,55m44.026s
2,150,-60,2,1692,50,0.05,421.98,102.876,-51.5103,0,262m46.640s
2,150,-20,1,132,100,0.1,0.114479,0.675596,-51.78,0,10m18.960s
160,150,-20,3,132,6,0.015,2.33315,9.63388,-52.4997,0,9m12.724s
160,30,-60,1,132,18,0.0025,2.13E+13,2.50E+11,-52.9352,0,17m21.614s
160,30,-20,3,1692,30,0.1,64781,3477.59,-53.3034,0,250m27.913s
2,150,-20,2,132,30,0.1,0.159121,0.589147,-53.3068,0,9m40.833s
2,150,-20,1,1692,30,0.005,0.179984,0.447331,-53.6581,0,257m53.354s
160,150,-60,2,752,36,0.1,10224.6,4334.18,-53.6774,0,85m57.957s
160,78.5,-60,3,1692,50,0.1,47412.8,4428.54,-53.8761,0,258m42.540s
2,150,-20,1,132,50,0.1,0.136383,0.656059,-53.9832,0,10m19.068s
2,78.5,-20,2,1692,18,0.015,0.961865,0.784268,-54.1729,0,251m42.058s
2,78.5,-20,1,1692,36,0.015,0.292683,0.803316,-54.2011,0,257m45.780s
2,150,-20,1,752,36,0.015,0.194783,0.463934,-54.5096,0,56m55.674s
2,78.5,-20,2,752,100,0.05,0.599607,2.20679,-54.5458,0,53m36.670s
160,78.5,-20,2,752,100,0.05,0.886374,2.10226,-54.8496,0,59m1.053s
2,78.5,-20,2,752,50,0.05,0.827932,2.90362,-54.9625,0,54m10.949s
2,150,-20,3,752,36,0.015,0.428754,0.507474,-55.1592,0,56m12.761s
2,78.5,-20,2,752,30,0.05,0.759428,2.14091,-55.3591,0,54m41.733s
160,150,-60,1,752,50,0.1,72.6173,49.7094,-55.4643,0,97m50.197s
2,150,-20,1,752,30,0.015,0.0456132,0.24799,-55.6015,0,56m1.020s
160,78.5,-60,1,1692,36,0.1,1189.51,753.547,-55.9466,0,276m32.225s
160,150,-20,1,752,100,0.015,0.245605,0.526539,-56.0482,0,55m17.810s
2,78.5,-20,1,752,6,0.015,0.920792,1.40565,-56.1246,0,55m33.156s
2,78.5,-20,2,752,36,0.05,0.815852,2.70304,-56.295,0,54m12.533s
160,150,-20,3,752,36,0.015,0.495844,0.543431,-56.8518,0,52m32.651s
160,150,-60,1,752,36,0.1,61.3207,53.2746,-57.3063,0,97m40.614s
2,30,-20,1,1692,3,0.05,30.9574,15.1035,-57.6516,0,295m47.767s
160,78.5,-20,1,752,30,0.025,1.4366,2.0787,-57.8842,0,55m28.253s
2,150,-20,2,752,36,0.015,0.207974,0.409324,-58.251,0,54m8.987s
2,78.5,-20,1,1692,18,0.015,0.431105,0.780972,-58.4654,0,257m26.115s
160,78.5,-20,3,752,30,0.05,21.4816,8.75897,-58.7148,0,58m9.747s
2,30,-20,2,752,1,0.1,625.653,101.096,-59.0563,0,87m4.264s
2,150,-20,3,132,3,0.05,0.800697,1.67163,-59.2299,0,13m46.090s
160,150,-20,1,132,50,0.1,0.354233,0.641693,-59.3467,0,10m26.559s
2,150,-60,2,1692,36,0.025,6163.94,2884.85,-59.8248,0,262m0.252s
2,30,-20,3,1692,50,0.1,385.313,347.353,-59.9772,0,288m39.380s
2,150,-20,1,132,18,0.1,0.470623,0.765683,-60.0477,0,10m25.751s
160,78.5,-20,1,1692,100,0.015,0.649033,0.941169,-60.1283,0,261m54.463s
2,30,-20,3,1692,36,0.1,1380.69,1208.78,-60.1687,0,286m28.092s
160,150,-20,1,132,100,0.1,0.0710186,0.276644,-60.484,0,9m47.604s
2,30,-20,3,1692,30,0.1,2864.45,3018.23,-60.5758,0,287m11.961s
160,78.5,-20,2,752,50,0.05,0.500064,0.536933,-60.7455,0,56m17.237s
160,150,-20,2,752,100,0.015,0.365073,0.476961,-60.8462,0,53m28.282s
2,150,-20,2,132,6,0.1,0.229863,0.385434,-61.0777,0,9m43.704s
2,30,-20,3,1692,18,0.1,1240.48,1348.68,-61.1776,0,285m57.270s
2,150,-20,1,132,30,0.1,0.121582,0.594055,-61.2108,0,10m33.246s
160,150,-20,2,752,36,0.015,0.396637,0.529609,-61.8299,0,53m24.616s
2,78.5,-20,1,1692,30,0.015,0.336603,0.683489,-61.914,0,256m59.329s
2,150,-20,3,752,18,0.015,0.799327,0.540681,-61.937,0,55m21.787s
160,78.5,-20,2,752,18,0.025,1.54051,1.54374,-62.8927,0,55m27.993s
160,78.5,-60,2,1692,50,0.1,43252.3,4448.43,-63.1782,0,265m57.601s
2,30,-20,3,1692,6,0.1,1093.18,1407.1,-63.2726,0,288m28.653s
2,78.5,-20,2,1692,100,0.025,0.558492,3.12336,-63.629,0,255m47.955s
2,150,-60,1,1692,100,0.1,0,0,-63.6299,0,275m17.289s
2,150,-20,2,1692,30,0.005,0.265006,0.544475,-63.6871,0,260m55.714s
2,30,-20,2,1692,50,0.1,985.095,1210.01,-64.0615,0,287m42.916s
2,30,-20,2,1692,30,0.1,2741.47,3785.3,-64.5466,0,288m56.070s
2,150,-20,1,752,18,0.015,0.343952,0.566176,-64.5773,0,56m16.579s
2,78.5,-20,2,752,18,0.05,0.903277,3.11475,-64.7205,0,53m25.260s
2,30,-20,2,1692,18,0.1,1022.86,1445.01,-64.7273,0,286m46.105s
2,30,-20,2,1692,100,0.1,960.687,1295.93,-64.806,0,284m42.805s
160,150,-20,1,132,30,0.1,0.170638,0.337092,-65.1881,0,9m48.339s
2,30,-20,2,1692,36,0.1,1048.35,1112.32,-65.3832,0,287m40.959s
160,30,-60,1,132,6,0.0025,1.31E+07,183176,-66.2623,0,17m26.866s
160,150,-60,2,132,6,0.1,15.2665,22.491,-66.2966,0,40m9.897s
2,30,-20,2,1692,6,0.1,493.475,760.432,-66.8258,0,288m2.767s
160,150,-20,2,132,18,0.1,0.273815,0.439568,-66.8793,0,9m3.215s
2,150,-20,2,752,18,0.015,0.632754,0.557738,-67.2364,0,54m14.306s
2,78.5,-20,3,752,6,0.025,2.90193,1.41922,-67.3953,0,53m28.358s
160,78.5,-20,3,1692,50,0.015,69.9988,22.1109,-68.3652,0,262m22.236s
2,150,-20,1,132,6,0.1,0.213952,0.418279,-68.8265,0,10m14.054s
2,30,-20,3,1692,3,0.1,840.165,603.318,-68.8739,0,287m48.018s
160,150,-100,1,1692,100,0.1,17961.2,4550.19,-68.8826,0,329m14.204s
2,150,-20,3,752,100,0.025,0.0748328,0.185783,-68.9018,0,56m2.188s
2,150,-20,2,1692,36,0.005,0.495321,0.865194,-69.2938,0,263m15.077s
160,30,-20,1,1692,36,0.05,29.742,26.3431,-69.4515,0,256m48.513s
160,150,-20,1,752,36,0.015,0.262193,0.531183,-69.5593,0,55m56.061s
160,30,-20,3,1692,18,0.1,791.517,860.571,-69.8779,0,252m22.137s
2,150,-20,2,1692,50,0.005,0.865012,1.4026,-69.9274,0,257m24.029s
2,150,-20,3,1692,50,0.005,1.4632,1.42329,-69.9532,0,259m25.286s
2,78.5,-20,1,752,50,0.05,0.523724,2.8335,-70.0115,0,55m21.234s
2,150,-20,1,752,50,0.015,0.275064,0.497053,-70.6697,0,55m56.262s
160,150,-20,1,132,36,0.1,0.414373,0.579757,-70.7288,0,9m36.351s
2,30,-20,2,1692,3,0.1,340.181,282.399,-71.0396,0,288m8.822s
2,78.5,-20,2,1692,50,0.025,0.484614,1.46124,-71.2538,0,255m45.025s
160,78.5,-20,3,752,100,0.1,26.7895,39.3915,-71.4212,0,57m45.514s
160,150,-20,2,132,6,0.015,1.53577,9.46267,-71.6361,0,9m2.219s
2,78.5,-20,2,752,6,0.025,2.4833,1.44499,-71.9865,0,53m38.423s
2,30,-20,3,752,1,0.1,926.633,95.3801,-73.104,0,81m25.934s
2,78.5,-20,2,1692,36,0.025,0.479172,0.884149,-73.1388,0,255m43.605s
160,150,-20,3,752,50,0.015,3.65693,4.81632,-73.2307,0,52m32.032s
2,150,-60,3,1692,30,0.1,42648.8,3741.66,-73.6108,0,255m51.361s
160,30,-20,1,1692,18,0.025,6.76248,28.5264,-73.6553,0,260m36.842s
2,78.5,-20,1,752,100,0.05,0.753017,3.79178,-73.869,0,54m59.365s
2,150,-20,1,1692,36,0.005,0.446483,1.11984,-74.1115,0,258m39.890s
2,150,-20,3,132,3,0.1,1.56654,1.80097,-75.3478,0,13m40.801s
160,150,-20,1,132,18,0.1,0.204294,0.447045,-75.7037,0,10m25.714s
160,78.5,-20,2,1692,36,0.015,60.4859,32.4782,-75.76,0,262m34.435s
2,78.5,-20,2,1692,30,0.025,0.29809,0.512488,-75.8256,0,252m56.827s
160,78.5,-20,3,132,3,0.1,5.61966,8.23268,-75.8433,0,11m30.757s
2,150,-60,1,1692,36,0.025,5001.28,2855.86,-75.9858,0,275m47.924s
160,78.5,-20,1,132,3,0.05,1.86538,6.97722,-76.7976,0,10m7.596s
160,78.5,-20,1,752,18,0.025,272.737,327.041,-77.5764,0,55m49.518s
2,150,-60,1,1692,50,0.05,285.044,102.241,-77.6937,0,275m54.154s
2,150,-20,2,752,100,0.025,0.0342046,0.174869,-77.8556,0,54m4.646s
2,150,-20,1,752,100,0.025,0.0405095,0.213533,-77.8603,0,56m8.198s
160,78.5,-20,2,752,36,0.05,2.15342,0.973747,-77.9936,0,55m54.762s
160,78.5,-20,2,752,30,0.05,11.7084,5.37663,-77.9969,0,55m29.130s
2,78.5,-20,1,752,36,0.05,0.519266,1.97262,-78.0191,0,55m26.258s
2,78.5,-20,1,752,18,0.05,0.645551,3.57977,-78.5623,0,55m40.836s
160,30,-100,1,132,6,0.025,1.49E+07,28026.5,-78.5885,0,15m27.748s
2,150,-20,1,1692,50,0.005,0.657895,1.43664,-79.1309,0,257m45.904s
160,78.5,-20,3,752,50,0.1,40.9491,21.3976,-79.5141,0,58m25.063s
160,78.5,-20,1,752,50,0.05,0.444473,0.60566,-80.0834,0,55m42.734s
2,150,-20,2,752,30,0.025,0.222302,0.453361,-80.3184,0,55m8.269s
160,150,-20,3,752,100,0.025,1.51507,0.7847,-80.9646,0,52m35.403s
2,78.5,-20,1,752,30,0.05,0.560091,2.25558,-81.1337,0,55m59.599s
160,78.5,-60,1,1692,50,0.1,28631,4417.98,-81.3736,0,276m14.617s
2,150,-20,3,752,50,0.025,1.97851,1.26828,-82.7394,0,56m2.614s
160,150,-20,1,132,6,0.015,1.32526,9.21823,-82.8619,0,9m35.445s
2,78.5,-20,1,752,6,0.025,1.25807,1.39894,-83.2934,0,55m55.733s
160,150,-20,2,752,50,0.015,3.1859,4.89069,-84.2694,0,56m8.829s
160,30,-20,1,1692,100,0.1,580.625,906.344,-85.4846,0,256m21.860s
2,150,-60,2,1692,30,0.1,40777.5,3728.31,-85.6007,0,263m9.959s
2,30,-20,1,1692,50,0.1,0,0,-85.8443,0,293m55.035s
160,78.5,-20,3,752,18,0.05,21.4736,13.6994,-85.9469,0,58m11.577s
160,78.5,-20,2,132,3,0.1,3.12721,6.44636,-86.1674,0,9m16.713s
160,30,-20,1,1692,50,0.1,2498.6,4470.02,-86.1915,0,256m57.114s
160,78.5,-20,1,752,18,0.015,1.89137,4.78743,-86.1939,0,55m46.763s
2,150,-20,3,1692,36,0.005,1.90756,2.37276,-86.1958,0,259m52.368s
2,78.5,-20,1,1692,30,0.025,0.242723,0.576612,-86.3286,0,256m50.932s
160,78.5,-20,2,1692,100,0.025,0.879975,0.56605,-86.5909,0,261m43.200s
2,30,-20,1,1692,100,0.1,190.9,374.043,-87.2677,0,289m54.541s
2,150,-20,2,752,50,0.025,1.30697,1.1426,-87.614,0,54m18.786s
2,78.5,-20,1,1692,50,0.025,0.404529,2.11281,-87.823,0,258m40.614s
160,78.5,-20,3,1692,36,0.025,96.6371,22.2677,-88.1209,0,266m1.494s
2,78.5,-20,1,1692,100,0.025,0.428845,2.89174,-88.4663,0,257m40.666s
160,78.5,-20,1,752,100,0.05,0.606518,1.8429,-88.8989,0,56m12.484s
2,30,-20,1,1692,30,0.1,185.333,384.601,-88.9459,0,292m37.394s
2,30,-20,1,1692,18,0.1,0,0,-90.7508,0,294m17.684s
2,30,-20,1,1692,36,0.1,0,0,-91.1046,0,292m56.517s
2,150,-20,2,752,36,0.025,0.595728,0.610963,-91.1264,0,54m14.839s
2,78.5,-20,3,752,6,0.05,10.4144,2.37066,-91.1694,0,53m31.747s
160,150,-20,3,752,36,0.025,0.952019,0.580132,-91.643,0,53m6.026s
2,150,-20,1,752,30,0.025,0.084234,0.414519,-91.8474,0,55m48.570s
2,150,-20,1,132,3,0.1,0.33085,0.585156,-92.2682,0,14m25.155s
2,78.5,-20,1,1692,36,0.025,0.211131,0.64456,-92.7751,0,257m10.437s
2,78.5,-20,3,752,100,0.1,33.7923,46.9734,-93.3845,0,53m47.527s
2,150,-60,3,1692,50,0.1,47170.5,3948.94,-93.4258,0,256m35.774s
2,30,-20,1,1692,3,0.1,453.813,497.215,-93.6825,0,294m44.420s
160,150,-20,3,132,6,0.025,3.69816,9.35827,-94.1693,0,9m11.365s
2,78.5,-20,3,752,50,0.1,32.324,45.5538,-95.3501,0,54m0.374s
2,78.5,-20,3,752,36,0.1,32.7279,60.4816,-95.4079,0,54m41.009s
2,30,-20,1,1692,6,0.1,843.769,1703.74,-95.8754,0,292m0.224s
160,30,-20,1,1692,30,0.05,567.531,98.2805,-96.1943,0,260m14.210s
160,150,-20,1,752,50,0.015,2.29498,5.57938,-97.5466,0,55m29.576s
2,150,-20,3,752,30,0.025,0.748718,0.692283,-97.5589,0,56m11.166s
2,150,-20,1,752,50,0.025,0.969846,1.1518,-97.6691,0,55m54.272s
160,78.5,-20,1,1692,100,0.025,0.462921,0.644452,-98.427,0,261m23.904s
160,30,-20,2,1692,30,0.1,50114.1,3207.62,-98.9159,0,252m18.587s
160,78.5,-20,2,752,100,0.1,22.3903,47.9315,-99.116,0,59m5.322s
160,78.5,-20,1,1692,36,0.015,4.42773,3.56915,-99.8746,0,259m47.835s
2,150,-20,2,752,18,0.025,1.58094,0.831734,-101.188,0,54m38.829s
160,78.5,-20,1,752,30,0.05,11.5518,7.73231,-101.232,0,56m1.239s
2,150,-20,1,752,18,0.025,0.763345,0.713282,-102.016,0,55m48.880s
2,78.5,-20,3,752,18,0.1,32.7828,56.0121,-102.777,0,54m18.389s
160,150,-20,3,752,50,0.025,9.77986,6.43886,-102.814,0,59m22.470s
2,78.5,-20,3,752,30,0.1,35.4608,50.9765,-103.555,0,55m0.099s
160,150,-20,2,752,36,0.025,0.712043,0.556232,-103.783,0,53m54.065s
160,150,-20,2,132,6,0.025,2.9506,9.05809,-104.587,0,9m34.371s
160,150,-20,1,752,100,0.025,0.568546,0.681906,-104.973,0,55m20.860s
2,150,-20,1,1692,100,0.015,1.8519,2.21126,-105.268,0,258m27.554s
2,150,-20,3,752,18,0.025,1.55686,0.707934,-105.872,0,55m36.200s
160,150,-20,2,752,100,0.025,0.698562,0.705498,-107.358,0,53m12.018s
2,78.5,-20,2,752,50,0.1,21.3185,41.7668,-107.739,0,53m27.947s
2,150,-60,1,1692,30,0.1,26562,3718.36,-109.311,0,275m39.903s
2,78.5,-20,2,752,100,0.1,22.2689,46.6612,-109.97,0,53m36.375s
160,150,-20,2,752,50,0.025,7.28334,6.83041,-111.378,0,53m17.867s
160,150,-20,1,132,6,0.025,1.91068,9.25704,-111.498,0,10m6.012s
160,78.5,-20,2,1692,50,0.015,84.8647,41.9459,-111.765,0,261m15.633s
2,150,-20,1,752,36,0.025,0.423329,0.568679,-111.821,0,57m4.054s
2,150,-20,2,1692,100,0.015,2.09239,1.98288,-114.195,0,263m4.082s
160,78.5,-20,2,752,50,0.1,36.2741,22.4324,-114.974,0,56m13.411s
160,78.5,-20,1,752,36,0.05,1.83916,1.12047,-116.868,0,55m20.803s
2,78.5,-20,2,752,30,0.1,27.1794,54.2913,-117.334,0,54m6.541s
160,150,-20,2,1692,100,0.015,0.303464,0.974051,-118.134,0,252m39.328s
2,78.5,-20,2,752,36,0.1,24.1377,38.2753,-118.161,0,53m53.302s
2,150,-20,3,752,36,0.025,1.02551,0.567787,-119.743,0,55m55.967s
2,150,-60,3,1692,36,0.05,36134.3,6024.48,-119.967,0,256m42.479s
160,78.5,-100,3,132,50,0.0025,1.03E+10,2.76E+07,-120.521,0,10m54.304s
2,150,-20,3,752,100,0.05,0.927901,2.24846,-120.597,0,56m23.207s
160,150,-20,1,752,36,0.025,0.469892,0.565148,-121.035,0,55m52.452s
160,30,-20,1,1692,36,0.1,586.929,1062.86,-121.36,0,257m14.186s
160,150,-20,3,1692,100,0.015,2.52467,2.42076,-122.263,0,250m2.375s
160,78.5,-20,3,1692,50,0.025,1142.95,207.505,-122.559,0,262m32.443s
160,78.5,-20,2,752,30,0.1,138.29,34.7016,-123.575,0,56m11.523s
2,78.5,-20,2,752,18,0.1,23.3165,49.6383,-124.244,0,53m29.025s
160,30,-60,3,132,50,0.015,3568.98,916.443,-125.027,0,14m26.512s
2,78.5,-20,1,1692,18,0.025,2.86775,2.30412,-126.788,0,257m18.690s
2,78.5,-20,2,1692,100,0.05,22.8612,50.4818,-127.817,0,255m10.782s
160,78.5,-20,3,752,30,0.1,146.409,33.4247,-128.611,0,58m23.388s
2,150,-60,2,1692,50,0.1,35461.9,3929.42,-129.594,0,262m57.484s
2,78.5,-20,2,752,6,0.05,6.1074,2.17985,-131.285,0,54m6.941s
160,78.5,-20,3,752,36,0.1,152.423,22.3272,-131.994,0,58m35.895s
160,150,-60,2,1692,100,0.1,43681.6,4644.77,-132.28,0,297m56.703s
160,150,-20,1,752,50,0.025,6.02022,6.90032,-133.309,0,55m11.232s
2,150,-60,1,1692,50,0.1,24993.7,3933.82,-133.593,0,275m31.779s
160,78.5,-20,2,1692,100,0.05,30.6844,24.3586,-133.706,0,262m16.054s
2,78.5,-20,2,1692,36,0.05,23.3996,40.3808,-134.165,0,255m15.635s
160,78.5,-20,2,752,18,0.05,19.0178,14.9211,-135.319,0,55m50.315s
2,78.5,-20,2,1692,50,0.05,25.0418,62.034,-137.209,0,256m17.195s
160,30,-60,3,132,6,0.05,5.20E+06,94924.7,-137.398,0,15m14.297s
160,78.5,-20,1,1692,50,0.015,63.3279,42.4319,-137.466,0,259m49.619s
2,150,-20,1,1692,30,0.015,35.0499,28.0046,-140.164,0,257m31.440s
160,78.5,-20,1,752,100,0.1,19.5482,39.7204,-142.5,0,55m30.175s
160,150,-20,1,1692,100,0.015,0.295151,1.14674,-142.992,0,257m27.837s
160,78.5,-20,2,1692,36,0.025,75.3675,21.4784,-143.463,0,261m10.531s
2,150,-60,2,1692,36,0.05,31752.4,6030.56,-145.491,0,262m41.250s
2,78.5,-20,1,752,50,0.1,16.6875,51.6193,-146.175,0,55m32.530s
2,78.5,-20,1,752,30,0.1,20.4642,56.993,-146.228,0,55m51.307s
2,78.5,-20,1,752,18,0.1,17.6438,46.9542,-149.086,0,55m31.874s
160,30,-60,1,132,30,0.0025,2.90E+09,6.36E+06,-150.719,0,17m27.963s
2,150,-20,2,752,100,0.05,0.808034,3.273,-151.236,0,54m3.039s
2,150,-20,2,1692,30,0.015,84.1786,43.7467,-151.7,0,261m32.954s
2,150,-20,3,752,30,0.05,2.83203,1.13806,-151.809,0,55m47.991s
2,150,-20,3,752,50,0.05,2.59595,1.72822,-151.915,0,57m16.615s
2,78.5,-20,2,1692,18,0.025,28.7327,8.31999,-152.525,0,254m5.891s
2,78.5,-20,2,1692,30,0.05,29.7554,37.1372,-153.258,0,255m23.138s
2,150,-20,3,1692,30,0.015,139.547,65.5573,-157.193,0,258m59.895s
2,78.5,-20,1,752,36,0.1,18.5498,46.6588,-157.564,0,55m50.158s
2,78.5,-20,1,1692,100,0.05,21.3176,81.7344,-159.979,0,257m25.117s
160,30,-20,1,1692,30,0.1,38834,3298.21,-161.639,0,260m7.961s
2,150,-20,2,752,30,0.05,0.892529,1.14915,-163.396,0,54m10.177s
160,78.5,-20,1,1692,36,0.025,2.85968,2.91948,-165.79,0,260m14.589s
160,78.5,-20,1,752,50,0.1,24.3977,20.6085,-165.997,0,56m5.440s
2,78.5,-20,1,752,100,0.1,19.9851,50.6641,-166.202,0,54m58.304s
160,78.5,-20,3,752,18,0.1,86.3707,53.4673,-166.447,0,57m38.500s
2,150,-60,1,1692,36,0.05,23676.2,6014.51,-167.55,0,276m31.319s
2,150,-20,2,1692,100,0.025,1.21692,1.2931,-168.514,0,262m32.160s
2,150,-20,2,752,50,0.05,1.1588,0.901986,-169.325,0,54m9.469s
2,150,-20,2,752,18,0.05,3.8198,1.17731,-170.267,0,54m24.563s
2,78.5,-20,1,1692,50,0.05,17.0644,49.8966,-173.032,0,257m9.536s
160,150,-20,1,752,100,0.05,1.7431,1.17303,-173.658,0,55m17.591s
2,78.5,-20,1,1692,30,0.05,17.0612,29.7293,-174.671,0,257m36.186s
2,150,-20,2,752,36,0.05,0.979389,0.585852,-175.345,0,57m40.142s
160,30,-20,2,1692,18,0.1,66789.3,4480.74,-175.568,0,251m56.276s
160,150,-20,3,752,36,0.05,1.69487,0.67972,-175.968,0,52m17.105s
160,78.5,-20,2,752,36,0.1,105.746,19.7233,-176.034,0,55m51.357s
160,150,-20,3,752,100,0.05,3.77943,1.43609,-178.409,0,52m13.522s
160,78.5,-20,1,752,18,0.05,12.7767,14.2921,-179.899,0,55m45.579s
160,150,-20,3,132,6,0.05,6.48335,9.89987,-181.204,0,9m3.289s
160,150,-60,1,1692,100,0.1,28299.4,4630.3,-181.97,0,307m22.500s
2,150,-20,1,752,100,0.05,0.713106,3.66374,-182.651,0,56m25.293s
160,78.5,-20,1,132,3,0.1,3.99346,7.07833,-184.55,0,9m58.555s
2,150,-20,3,752,36,0.05,1.5773,0.553624,-186.126,0,55m53.762s
2,150,-60,3,1692,36,0.1,52681.3,4469.31,-186.24,0,258m35.063s
160,78.5,-20,2,1692,50,0.025,851.523,206.46,-187.975,0,261m24.269s
2,150,-20,3,752,18,0.05,6.25372,1.52081,-188.45,0,55m44.625s
2,150,-20,3,1692,50,0.015,4.88142,1.83271,-190.193,0,258m51.687s
160,78.5,-100,3,132,50,0.001,1.92E+10,4.24E+07,-191.377,0,10m52.868s
160,78.5,-20,3,1692,36,0.05,180.711,38.1202,-194.119,0,262m14.878s
2,78.5,-20,1,1692,36,0.05,23.0617,58.1225,-195.405,0,256m50.262s
160,150,-20,2,1692,100,0.025,0.882144,1.64531,-195.947,0,252m56.306s
2,78.5,-20,3,752,6,0.1,326.909,33.1545,-196.587,0,54m34.854s
2,150,-20,2,1692,50,0.015,3.98491,1.82986,-200.143,0,256m37.298s
2,150,-20,1,752,50,0.05,0.895186,1.07673,-201.188,0,56m28.709s
160,30,-20,1,1692,18,0.05,28.669,54.4707,-201.731,0,263m0.611s
2,150,-20,1,1692,100,0.025,1.39544,2.17705,-201.789,0,257m48.533s
2,78.5,-20,1,752,6,0.05,5.13677,2.09408,-208.102,0,55m47.784s
2,150,-20,1,752,30,0.05,0.726706,1.40016,-210.254,0,56m8.019s
2,150,-20,1,752,36,0.05,0.774121,0.557918,-211.512,0,56m17.137s
160,78.5,-20,2,1692,36,0.05,115.17,34.643,-211.709,0,262m15.422s
2,150,-20,2,1692,36,0.015,2.5204,1.67868,-211.833,0,263m0.348s
160,30,-60,3,132,30,0.1,1.52E+06,1.01E+06,-215.789,0,14m4.844s
160,30,-60,1,132,50,0.001,1.22E+06,2835.62,-216.197,0,13m45.655s
2,150,-20,1,1692,50,0.015,2.49649,1.73303,-221.468,0,258m16.829s
160,150,-20,2,752,100,0.05,2.65976,1.28022,-222.304,0,53m58.459s
2,78.5,-20,1,1692,18,0.05,27.005,19.4259,-225.23,0,256m47.851s
2,150,-20,3,752,100,0.1,29.1735,46.6203,-225.643,0,56m40.195s
160,78.5,-20,1,1692,100,0.05,21.1886,23.2184,-225.932,0,262m50.785s
2,78.5,-20,2,1692,18,0.05,239.59,49.3326,-227.904,0,253m32.415s
160,150,-20,1,1692,100,0.025,0.872473,1.97935,-233.081,0,257m7.140s
160,30,-60,1,132,3,0.001,1.15E+06,4439.15,-239.803,0,19m13.639s
